Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
8,16,8,5,32,0.005589176416397095
8,24,8,5,32,0.0062671065330505375
8,32,8,5,32,0.0063221466541290286
8,40,8,5,32,0.009507935047149658
8,48,8,5,32,0.010293123722076416
8,56,8,5,32,0.010680326223373414
8,64,8,5,32,0.01117395520210266
8,72,8,5,32,0.013659881353378296
8,80,8,5,32,0.014818257093429566
8,88,8,5,32,0.015334477424621582
8,96,8,5,32,0.015570942163467407
8,104,8,5,32,0.017508836984634398
8,112,8,5,32,0.018853049278259277
8,120,8,5,32,0.019574428796768188
8,128,8,5,32,0.019714305400848387
8,136,8,5,32,0.02144488215446472
8,144,8,5,32,0.023012022972106933
8,152,8,5,32,0.0242306911945343
8,160,8,5,32,0.024288823604583742
9,1,8,5,32,0.00227109432220459
9,2,8,5,32,0.002755751609802246
9,4,8,5,32,0.0030247962474823
9,8,8,5,32,0.003286724090576172
9,16,8,5,32,0.0035897743701934813
9,24,8,5,32,0.004305106401443481
9,32,8,5,32,0.004519888162612915
9,40,8,5,32,0.006649675369262695
9,48,8,5,32,0.007031903266906738
9,56,8,5,32,0.007445447444915772
9,64,8,5,32,0.007642374038696289
9,72,8,5,32,0.009832953214645385
9,80,8,5,32,0.010582050085067749
9,88,8,5,32,0.011545668840408325
9,96,8,5,32,0.013326094150543213
9,104,8,5,32,0.014171788692474365
9,112,8,5,32,0.01625787377357483
9,120,8,5,32,0.026794947385787964
9,128,8,5,32,0.03270232319831848
9,136,8,5,32,0.03324022054672241
9,144,8,5,32,0.029524768590927123
9,152,8,5,32,0.02137021064758301
9,160,8,5,32,0.02125799536705017
0,1,128,5,32,0.04824626445770264
0,2,128,5,32,0.08004461526870728
0,4,128,5,32,0.08635465145111083
0,8,128,5,32,0.08708690166473389
0,16,128,5,32,0.08516712307929993
0,24,128,5,32,0.08462242960929871
0,32,128,5,32,0.08609509944915772
0,40,128,5,32,0.14955949783325195
0,48,128,5,32,0.15071463584899902
0,56,128,5,32,0.15226779699325563
0,64,128,5,32,0.15262152910232543
0,72,128,5,32,0.17205855250358582
0,80,128,5,32,0.1767739737033844
0,88,128,5,32,0.16906240940093994
0,96,128,5,32,0.19837981700897217
0,104,128,5,32,0.214573655128479
0,112,128,5,32,0.22129570007324217
0,120,128,5,32,0.22837646603584288
0,128,128,5,32,0.23415767788887024
0,136,128,5,32,0.2644346916675568
0,144,128,5,32,0.2739830267429352
0,152,128,5,32,0.31170190691947935
0,160,128,5,32,0.2937782669067383
1,1,128,5,32,0.04738054871559143
1,2,128,5,32,0.06791542410850525
1,4,128,5,32,0.08304744005203248
1,8,128,5,32,0.09204719543457031
1,16,128,5,32,0.09799522519111634
1,24,128,5,32,0.10061928987503052
