Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
2,32,8,5,32,0.028411047458648683
2,40,8,5,32,0.04598785519599915
2,48,8,5,32,0.04736409306526184
2,56,8,5,32,0.049042335748672485
2,64,8,5,32,0.04980088829994202
2,72,8,5,32,0.06597658514976501
2,80,8,5,32,0.07016682028770446
2,88,8,5,32,0.06959261536598206
2,96,8,5,32,0.06899259686470031
2,104,8,5,32,0.08663460612297058
2,112,8,5,32,0.0898508906364441
2,120,8,5,32,0.09256445169448853
2,128,8,5,32,0.09138308763504029
2,136,8,5,32,0.10447877407073974
2,144,8,5,32,0.10096162915229798
2,152,8,5,32,0.10073727607727051
2,160,8,5,32,0.10835891127586365
3,1,8,5,32,0.019184379577636718
3,2,8,5,32,0.019998852014541626
3,4,8,5,32,0.021299434900283812
3,8,8,5,32,0.022078956365585326
3,16,8,5,32,0.025122690200805663
3,24,8,5,32,0.02600041389465332
3,32,8,5,32,0.027022219896316528
3,40,8,5,32,0.04130985379219055
3,48,8,5,32,0.04353306651115418
3,56,8,5,32,0.045750739574432375
3,64,8,5,32,0.047328665256500244
3,72,8,5,32,0.05631337881088257
3,80,8,5,32,0.0595246684551239
3,88,8,5,32,0.06252797603607178
3,96,8,5,32,0.06728636980056762
3,104,8,5,32,0.07768227696418763
3,112,8,5,32,0.0794593322277069
3,120,8,5,32,0.08186100602149964
3,128,8,5,32,0.08562461495399475
3,136,8,5,32,0.09623749136924743
3,144,8,5,32,0.09729986906051635
3,152,8,5,32,0.10154899597167968
3,160,8,5,32,0.11069971680641175
4,1,8,5,32,0.016005884408950805
4,2,8,5,32,0.017151917219161986
4,4,8,5,32,0.019216316938400268
4,8,8,5,32,0.020491784811019896
4,16,8,5,32,0.022296661138534547
4,24,8,5,32,0.022811251878738403
4,32,8,5,32,0.024437639713287353
4,40,8,5,32,0.038291648626327515
4,48,8,5,32,0.0392669928073883
4,56,8,5,32,0.04172211647033691
4,64,8,5,32,0.04532850980758667
4,72,8,5,32,0.058128238916397096
4,80,8,5,32,0.05929427027702332
4,88,8,5,32,0.06269645690917969
4,96,8,5,32,0.06350910902023316
4,104,8,5,32,0.07420575141906738
4,112,8,5,32,0.07667738556861878
4,120,8,5,32,0.08169216275215149
4,128,8,5,32,0.08111098051071167
4,136,8,5,32,0.09400110602378846
4,144,8,5,32,0.0953343915939331
4,152,8,5,32,0.09732731938362121
4,160,8,5,32,0.09691657304763794
5,1,8,5,32,0.022919332981109618
5,2,8,5,32,0.025048007965087892
5,4,8,5,32,0.025595149993896484
5,8,8,5,32,0.02744266152381897
5,16,8,5,32,0.029049139022827148
5,24,8,5,32,0.030412766933441162
5,32,8,5,32,0.031071081161499023
5,40,8,5,32,0.04847575902938843
5,48,8,5,32,0.0501005482673645
5,56,8,5,32,0.05200318574905396
5,64,8,5,32,0.05515060901641846
5,72,8,5,32,0.0706234633922577
5,80,8,5,32,0.07313475966453552
5,88,8,5,32,0.07696460723876954
5,96,8,5,32,0.07988998055458069
5,104,8,5,32,0.09436795353889466
5,112,8,5,32,0.09783877849578858
5,120,8,5,32,0.09848697423934936
5,128,8,5,32,0.1033053195476532
5,136,8,5,32,0.11765972852706909
5,144,8,5,32,0.12294747114181519
5,152,8,5,32,0.12301337003707885
5,160,8,5,32,0.13182515382766724
6,1,8,5,32,0.014100290536880493
6,2,8,5,32,0.016856039762496947
6,4,8,5,32,0.017742180824279787
6,8,8,5,32,0.020209094285964967
6,16,8,5,32,0.021753972768783568
6,24,8,5,32,0.022732086181640625
6,32,8,5,32,0.022852102518081664
6,40,8,5,32,0.03277290225028992
6,48,8,5,32,0.03630952596664429
6,56,8,5,32,0.037864336967468264
6,64,8,5,32,0.03939017176628113
6,72,8,5,32,0.049119322299957274
6,80,8,5,32,0.05350909948348999
6,88,8,5,32,0.05387447357177735
6,96,8,5,32,0.054941411018371585
6,104,8,5,32,0.06664089322090148
6,112,8,5,32,0.07133397698402405
6,120,8,5,32,0.0740113091468811
6,128,8,5,32,0.07665664553642274
6,136,8,5,32,0.0829518449306488
6,144,8,5,32,0.08712270379066467
6,152,8,5,32,0.08958900928497314
6,160,8,5,32,0.09155837178230286
7,1,8,5,32,0.011474301815032959
7,2,8,5,32,0.014106258153915405
7,4,8,5,32,0.01863736867904663
7,8,8,5,32,0.021179474592208862
7,16,8,5,32,0.02266191005706787
7,24,8,5,32,0.023635889291763305
7,32,8,5,32,0.024769495725631713
7,40,8,5,32,0.03949923872947693
7,48,8,5,32,0.04310400724411011
7,56,8,5,32,0.04414034247398377
7,64,8,5,32,0.04454787373542786
7,72,8,5,32,0.05754727244377136
7,80,8,5,32,0.06291310548782349
7,88,8,5,32,0.06412672519683837
7,96,8,5,32,0.0622606897354126
7,104,8,5,32,0.07393759489059448
7,112,8,5,32,0.07552613258361816
7,120,8,5,32,0.07919952034950256
7,128,8,5,32,0.0779038691520691
7,136,8,5,32,0.08649687886238099
7,144,8,5,32,0.09187628507614136
7,152,8,5,32,0.09361585974693298
7,160,8,5,32,0.09520568370819092
8,1,8,5,32,0.012348191738128662
8,2,8,5,32,0.01872867941856384
8,4,8,5,32,0.02052956461906433
8,8,8,5,32,0.022379113435745238
8,16,8,5,32,0.024784728288650512
8,24,8,5,32,0.02574313521385193
8,32,8,5,32,0.027438490390777587
8,40,8,5,32,0.04270567059516907
